Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read
https://www.goodreads.com/book/show/52264011-the-revalation-of-becka-paulson,the revalation of ´becka paulson,Stephen King,,English,4.0,4.0,"Published January 1, 1984",Audiobook,,21
https://www.goodreads.com/book/show/43823999-sunset---das-pfefferkuchen-madchen-und-andere-erzahlungen,Sunset - Das Pfefferkuchen-Madchen und andere Erzahlungen,Stephen King,,,4.6,5.0,"Published January 1, 2006",Audio CD,,3
https://www.goodreads.com/book/show/60222703-apr-s,Après: Livre audio 1 CD MP3,Stephen King,,,4.2,5.0,"Published January 19, 2022",Audio CD,,
https://www.goodreads.com/book/show/168557436-circle-of-the-werewolf,Circle of the Werewolf,Stephen King,Horror,English,4.2,5.0,"Published January 1, 1985",Paperback,,3
https://www.goodreads.com/book/show/26174140,ドクター・スリープ（下） シャイニング,Stephen King,,Japanese,4.75,4.0,"Published June 15, 2015",455,,5
https://www.goodreads.com/book/show/45999538-willow,Willow,Stephen King,,,3.8,5.0,,,,35
https://www.goodreads.com/book/show/48559874-dark-tides,Dark Tides: A Charity Horror Anthology,Stephen King,,English,3.8,5.0,"Published October 1, 2019",498,,56
https://www.goodreads.com/book/show/59236427-a-talizm-n,A talizmán,Stephen King,,,3.8,5.0,"January 1, 1984",860,,2
https://www.goodreads.com/book/show/55595088-dark-tower-gunslinger-sheemies-tale-limited-release-2-issue-1st-print-co,Dark Tower Gunslinger Sheemies Tale Limited Release 2 Issue 1st Print Comics Set,Stephen King,,English,3.8,5.0,"Published April 10, 2013",64,,13
https://www.goodreads.com/book/show/33847474-11-22-63,11/22/63 上,Stephen King,,,4.5,4.0,"Published October 7, 2016",478,1 person is currently reading,
https://www.goodreads.com/book/show/18301591,運命の三人 〈上〉,Stephen King,,Japanese,4.5,4.0,"April 1, 1987",331,,13
https://www.goodreads.com/book/show/131511085-the-reaper-s-image-in-startling-mystery-stories-12-spring-1969,The Reaper's Image in Startling Mystery Stories #12 Spring 1969.,Stephen King,,English,3.6,5,"Published January 1, 1969",Paperback,,
https://www.goodreads.com/book/show/126114495-dark-tower,Dark Tower: The Gunslinger: The Journey Begins,Stephen King,,English,4.5,4,"Published November 14, 2012",136,,1 person wants to read
https://www.goodreads.com/book/show/121157729-cuerpo-el,"Cuerpo, el",Stephen King,,English,4.5,4,"Published January 1, 1987",Paperback,,2
https://www.goodreads.com/book/show/62100016,কিং’স—৩,Stephen King,,Bengali,3.6,5,"Published January 1, 2022",96,,6
https://www.goodreads.com/book/show/61050823-bla-ze,Bla­ze: A No­vel,Stephen King,,,3.6,5,"Published April 21, 2022",301,,2
https://www.goodreads.com/book/show/59236310-a-rem-ny-rabjai,A remény rabjai,Stephen King,,Hungarian,4.5,4,"January 1, 1982",674,2,6
https://www.goodreads.com/book/show/56028367-der-turm,Der Turm,Stephen King,,German,4.5,4,"Published January 1, 2004",1006,,3
https://www.goodreads.com/book/show/51924511--,"Все, что ты любил когда-то, ветром унесет",Stephen King,,,3.6,5,"January 29, 2001",,,5
https://www.goodreads.com/book/show/52783494,Память,Stephen King,,,3.6,5,,,1 person is currently reading,5
https://www.goodreads.com/book/show/44014962,Ο ξένος – Εξύψωση – Ωραίες κοιμωμένες,Stephen King,,"Greek, Modern (1453-)",4.5,4,"Published December 7, 2018",Hardcover,,12
https://www.goodreads.com/book/show/31226850,ゴールデンボーイ―恐怖の四季 春夏編,Stephen King,,Japanese,4.5,4,,Paperback,,3
https://www.goodreads.com/book/show/7819690,ダーク・ハーフ〈上〉,Stephen King,,Japanese,4.5,4,"Published October 7, 1995",384,,3
https://www.goodreads.com/book/show/2378343._,タリスマン <下>,Stephen King,,,4.5,4,"Published July 1, 1987",566,,8
https://www.goodreads.com/book/show/57400120-stephen-king-4-books-collection-set,Stephen King 4 Books Collection Set,Stephen King,,English,4.25,4,"Published January 1, 2020",Paperback,,16
https://www.goodreads.com/book/show/55375405-det-m-rke-t-rn-1---del-1,Det mørke tårn 1 - Del 1: Revolvermannen,Stephen King,,Norwegian,2.83,6,"January 1, 1982",Audiobook,,2
https://www.goodreads.com/book/show/59996224-the-mist-brume-wiz,The Mist (Brume) (Wiz),Stephen King,,French,3.4,5,"Published May 20, 2010",201,,1 person wants to read
https://www.goodreads.com/book/show/52564708-se,Se,Stephen King,,,4.25,4,"September 15, 1986",1136,2,8
https://www.goodreads.com/book/show/158797702-from-a-buick-8,From a Buick 8,Stephen King,,,3.4,5,"Published November 25, 2003",Mass Market Paperback,1 person is currently reading,8
https://www.goodreads.com/book/show/199632882-fin-de-guardia-end-of-watch,"Fin de guardia [End of Watch]: Trilogía Bill Hodges 3 [Bill Hodges Trilogy, Book 3]",Stephen King,,,4.25,4,"Published May 26, 2022",Audible Audio,,4
https://www.goodreads.com/book/show/52264011-the-revalation-of-becka-paulson,the revalation of ´becka paulson,Stephen King,,English,4.0,4,"Published January 1, 1984",Audiobook,,21
https://www.goodreads.com/book/show/168557436-circle-of-the-werewolf,Circle of the Werewolf,Stephen King,Horror,English,4.2,5,"Published January 1, 1985",Paperback,,3
https://www.goodreads.com/book/show/42420326-slutspil---2-gr-nselandet,Slutspil - 2. Grænselandet,Stephen King,,,4.2,5,"January 1, 1978",291,,8
https://www.goodreads.com/book/show/49549837-king-of-the-road,KIng of the road,Stephen King,,Dutch; Flemish,4.2,5,"Published January 1, 2007",265,,20
https://www.goodreads.com/book/show/42625886-slutspil---3-den-rensende-ild,Slutspil - 3. Den rensende ild,Stephen King,,Danish,4.0,5,"January 1, 1978",168,,6
https://www.goodreads.com/book/show/62983557-rl-g,Örlög,Stephen King,,,3.8,5,"January 1, 1993",256,,4
https://www.goodreads.com/book/show/54803222-christine-tom-i,Christine tom I,Stephen King,,,3.6,5,"Published January 1, 1992",207,,5
https://www.goodreads.com/book/show/55375405-det-m-rke-t-rn-1---del-1,Det mørke tårn 1 - Del 1: Revolvermannen,Stephen King,,,2.83,6,"January 1, 1982",Audiobook,,2
https://www.goodreads.com/book/show/137328908-sleepwalkers-original-screenplay,Sleepwalkers Original Screenplay,Stephen King,,,3.4,5,"Published January 1, 1991",Spiral-bound,,8
https://www.goodreads.com/book/show/135844473-lt-s-theory-of-pets,LT's Theory of Pets,Stephen King,,English,4.25,4,"Published August 16, 2001",Audio CD,,
https://www.goodreads.com/book/show/158797702-from-a-buick-8,From a Buick 8,Stephen King,,English,3.4,5,"Published November 25, 2003",Mass Market Paperback,1 person is currently reading,8
https://www.goodreads.com/book/show/60425689-will-we-close-the-book-on-books,Will We Close the Book on Books?,Stephen King,,,4.25,4,"June 19, 2000",,,8
https://www.goodreads.com/book/show/59996224-the-mist-brume-wiz,The Mist (Brume) (Wiz),Stephen King,,,3.4,5,"Published May 20, 2010",201,,1 person wants to read
https://www.goodreads.com/book/show/57400120-stephen-king-4-books-collection-set,Stephen King 4 Books Collection Set,Stephen King,,,4.25,4,"Published January 1, 2020",Paperback,,16
https://www.goodreads.com/book/show/52564708-se,Se,Stephen King,,Finnish,4.25,4,"September 15, 1986",1136,2,8
https://www.goodreads.com/book/show/46004703,ჩონჩხების გუნდი,Stephen King,,,4.25,4,"January 1, 1985",358,1 person is currently reading,8
https://www.goodreads.com/book/show/199632882-fin-de-guardia-end-of-watch,"Fin de guardia [End of Watch]: Trilogía Bill Hodges 3 [Bill Hodges Trilogy, Book 3]",Stephen King,,,4.25,4,"Published May 26, 2022",Audible Audio,,4
https://www.goodreads.com/book/show/48920958-torre-oscura-ii---llegada-de-los-tres-l,"torre oscura ii - llegada de los tres, l",Stephen King,,,4.0,4,"Published January 1, 2012",Paperback,,4
https://www.goodreads.com/book/show/201657368-bellas-durmientes,BELLAS DURMIENTES,Stephen King,,Spanish; Castilian,3.2,5,"Published January 1, 2021",Paperback,3,8
https://www.goodreads.com/book/show/56342433-the-shining-carrie,The Shining / Carrie,Stephen King,,English,4.0,4,,641,,9
https://www.goodreads.com/book/show/23245431-granta-italia-n-5,Granta Italia n. 5: Il male,Stephen King,,Italian,3.2,5,"May 1, 2014",242,,25
https://www.goodreads.com/book/show/59985673-3,Противостояние. Том 3,Stephen King,,Russian,4.0,4,"Published January 1, 2019",Audiobook,,
https://www.goodreads.com/book/show/42420003,Гялбаа,Stephen King,,,4.0,4,"Published January 1, 2006",416,1 person is currently reading,13
https://www.goodreads.com/book/show/35516318-stephen-king-desk-calendar-2008,Stephen King Desk Calendar 2008,Stephen King,,,4.0,4,"Published January 1, 2007",Spiral-bound,,18
https://www.goodreads.com/book/show/58033717-la-met-oscura,La Metà Oscura,Stephen King,,,3.75,4,"October 20, 1989",467,,2
https://www.goodreads.com/book/show/161373214-the-dark-tower-i,The Dark Tower I: Part Three The Oracle and the Mountains,Stephen King,,,5.0,3,"Published January 1, 1981",Paperback,,2
https://www.goodreads.com/book/show/150055825-dark-tower,Dark Tower: The Long Road Home,Stephen King,,,5.0,3,"Published October 7, 2008",160,,1 person wants to read
https://www.goodreads.com/book/show/123582131-the-talisman,The Talisman,Stephen King,,,3.75,4,"Published March 15, 1987",Mass Market Paperback,,6
https://www.goodreads.com/book/show/60423075-most-overrated-underrated-rock-band,Most Overrated/Underrated Rock Band,Stephen King,,,3.75,4,"April 1, 2001",,,5
https://www.goodreads.com/book/show/54423809-13-histoires-diaboliques,13 histoires diaboliques,Stephen King,,French,3.75,4,,Paperback,,11
https://www.goodreads.com/book/show/25594818,ن,Stephen King,,,3.0,5,,53,1 person is currently reading,27
https://www.goodreads.com/book/show/54803222-christine-tom-i,Christine tom I,Stephen King,,,3.6,5,"Published January 1, 1992",207,,5
https://www.goodreads.com/book/show/35516351-stephen-king-desk-calendar-2014,Stephen King Desk Calendar 2014,Stephen King,,,3.75,4,,2013,,22
https://www.goodreads.com/book/show/161373214-the-dark-tower-i,The Dark Tower I: Part Three The Oracle and the Mountains,Stephen King,,,5.0,3,"Published January 1, 1981",Paperback,,2
https://www.goodreads.com/book/show/152391844-road-rage-by-stephen-king,Road Rage by Stephen King,Stephen King,,,3.75,4,"Published January 1, 1718",Unknown Binding,,13
https://www.goodreads.com/book/show/123582131-the-talisman,The Talisman,Stephen King,,,3.75,4,"Published March 15, 1987",Mass Market Paperback,,6
https://www.goodreads.com/book/show/60779510,异能研究所,Stephen King,,Chinese,5.0,3,"Published February 1, 2021",576,,1 person wants to read
https://www.goodreads.com/book/show/60432289-lovecraft-s-pillow,Lovecraft's Pillow,Stephen King,,,5.0,3,"May 1, 2005",,,8
https://www.goodreads.com/book/show/60423075-most-overrated-underrated-rock-band,Most Overrated/Underrated Rock Band,Stephen King,,,3.75,4,"April 1, 2001",,,5
https://www.goodreads.com/book/show/58033717-la-met-oscura,La Metà Oscura,Stephen King,,,3.75,4,"October 20, 1989",467,,2
https://www.goodreads.com/book/show/54423809-13-histoires-diaboliques,13 histoires diaboliques,Stephen King,,,3.75,4,,Paperback,,11
https://www.goodreads.com/book/show/50650373-collected-short-stories,Collected Short Stories,Stephen King,,,3.75,4,"Published January 1, 2015",,,19
https://www.goodreads.com/book/show/49117491-horror-70-stephen-king-y-otros,Horror 70 Stephen King y otros,Stephen King,,,5.0,3,,,,12
https://www.goodreads.com/book/show/49117452-en-la-habitaci-n-de-la-muerte,En la habitación de la muerte,Stephen King,,,3.75,4,,,,2
https://www.goodreads.com/book/show/49124243-una-tarde-en-lo-de-dios,Una tarde en lo de dios,Stephen King,,,3.0,5,,,,9
https://www.goodreads.com/book/show/44789991-i-m-the-doorway,I'm the doorway,Stephen King,,,3.75,4,"Published January 1, 1987",,,38
https://www.goodreads.com/book/show/212081794-fin-de-guardia,Fin de guardia,Stephen King,,,4.67,3,"Published October 4, 2018",432,,4
https://www.goodreads.com/book/show/199402897-el-cazador-de-sue-os-dreamcatcher,El cazador de sueños [Dreamcatcher],Stephen King,,,4.67,3,"Published August 26, 2021",Audible Audio,1 person is currently reading,1 person wants to read
https://www.goodreads.com/book/show/186956861-conte-de-f-es,Conte de fées: Livre audio 3 CD MP3,Stephen King,,,4.67,3,"Published July 5, 2023",Audio CD,,3
https://www.goodreads.com/book/show/22880005-1,アンダー・ザ・ドーム 1,Stephen King,,,3.5,4,"October 10, 2013",478,,4
https://www.goodreads.com/book/show/40660498-ono-vossoedinenie,Ono. Vossoedinenie,Stephen King,,,4.67,3,"Published January 1, 2018",864,2,4
https://www.goodreads.com/book/show/145685080-suffer-the-little-children,SUFFER THE LITTLE CHILDREN.,Stephen King,,,4.67,3,"Published January 1, 1993",Paperback,,2
https://www.goodreads.com/book/show/141705735-under-the-dome-part-1-by-stephen-king-25-feb-2014-mass-market-paperba,"Under the Dome, Part 1 by Stephen King (25-Feb-2014) Mass Market Paperback",Stephen King,,,4.67,3,,Unknown Binding,,
https://www.goodreads.com/book/show/40815841-czarny-dom-cz-1,Czarny Dom cz.1,Stephen King,,,2.8,5,"September 15, 2001",330,1 person is currently reading,19
https://www.goodreads.com/book/show/122299411-stephen-king-leather,Stephen King Leather,Stephen King,,English,4.67,3,,Hardcover,4,9
https://www.goodreads.com/book/show/70662339,ミスター・メルセデス 上,Stephen King,,,4.67,3,,Tankobon Hardcover,,
https://www.goodreads.com/book/show/60432303-the-genius-of-the-tell-tale-heart,The Genius of The Tell-Tale Heart,Stephen King,,,4.67,3,"January 6, 2009",,,9
https://www.goodreads.com/book/show/54148316,ミスター・メルセデス（下）,Stephen King,,,4.67,3,"Published August 20, 2016",252,,1 person wants to read
https://www.goodreads.com/book/show/60424647-leaf-peepers,Leaf-Peepers,Stephen King,,,2.33,6,"December 28, 1998",,,7
https://www.goodreads.com/book/show/52326987-der-dunkle-turm-13---das-kartenhaus,Der Dunkle Turm 13 - Das Kartenhaus,Stephen King,,German,4.67,3,"Published March 1, 2016",Hardcover,,3
https://www.goodreads.com/book/show/54845367--,Автобус - это другой мир,Stephen King,,,3.5,4,,,,
https://www.goodreads.com/book/show/168237165-dark-tower-2,Dark Tower 2:Drawing Of Three: The Drawing of the Three by Stephen King,Stephen King,,,4.5,4,,Paperback,,
https://www.goodreads.com/book/show/109232750-the-wavedancer-benefit,The WaveDancer Benefit,Stephen King,,,4.5,4,"Published July 1, 2002",Audio Cassette,,3
https://www.goodreads.com/book/show/54803245-christine-tom-ii,Christine tom II,Stephen King,,,4.0,4,"Published January 1, 1992",383,,5
https://www.goodreads.com/book/show/60432303-the-genius-of-the-tell-tale-heart,The Genius of The Tell-Tale Heart,Stephen King,,,4.67,3,"January 6, 2009",,,9
https://www.goodreads.com/book/show/43329948-la-tour-sombre,La Tour Sombre: Le Pistolero,Stephen King,,French,3.25,4,"Published June 22, 2017",Audio CD,,8
https://www.goodreads.com/book/show/166468574-from-a-buick8,From a Buick8,Stephen King,,,4.33,3,"Published January 1, 2005",Paperback,,1 person wants to read
https://www.goodreads.com/book/show/142292705-paquete-stephen-king,Paquete Stephen King,Stephen King,,Spanish; Castilian,4.33,3,"Published January 1, 2014",Paperback,1 person is currently reading,5
https://www.goodreads.com/book/show/141220406-stephen-king-set-of-6-cell-from-a-buick-8-dream-catcher-rose-madder,Stephen King (Set of 6) Cell; From a Buick 8; Dream Catcher; Rose Madder; Dark Half,Stephen King,,,4.33,3,,Hardcover,,7
https://www.goodreads.com/book/show/135840218-dreamcatcher-by-stephen-king,Dreamcatcher by Stephen King,Stephen King,,English,4.33,3,,Audio CD,1 person is currently reading,
https://www.goodreads.com/book/show/58974555-buick-stephen-king,Buick Stephen King,Stephen King,,,4.33,3,"January 1, 1986",Kindle Edition,,6
https://www.goodreads.com/book/show/57005929,任務の終わり　上,Stephen King,,,4.33,3,"Published February 9, 2021",310,,
https://www.goodreads.com/book/show/56480989-au-enkd-n-qa,Şauşenkdən Qaçış,Stephen King,,Azerbaijani,4.33,3,,192,,3
https://www.goodreads.com/book/show/55244262,ファインダーズ・キーパーズ　下,Stephen King,,Japanese,4.33,3,"Published September 29, 2017",319,,1 person wants to read
https://www.goodreads.com/book/show/48917876-der-dunkle-turm-12-der-gefangene,Der Dunkle Turm 12. Der Gefangene,Stephen King,,German,4.33,3,"Published September 1, 2015",Hardcover,,2
https://www.goodreads.com/book/show/50766139-en-verden-udenfor,En verden udenfor,Stephen King,,Danish,4.33,3,"January 1, 1982",361,,6
https://www.goodreads.com/book/show/1814318._,メイプル・ストリートの家,Stephen King,,,4.33,3,"January 1, 2006",314,,12
